Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Gross profit,Partners,Sifra,Continent
2004,Camping Equipment,Tents,Star Peg,Web,Sweden,4241.24,4391.92,2132,2132,2109.24,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,Web,Finland,19288.22,20212.72,9812,9812,9476.22,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,Web,Denmark,7079.7,7434.54,3609,3609,3470.7,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,Web,France,15267.78,15884.66,7711,7711,7556.78,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,Web,Germany,14867.82,15468.54,7509,7509,7358.82,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,Web,United Kingdom,27580.46,28718.46,13941,13941,13639.46,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,Web,Belgium,7154.38,7154.38,3473,3473,3681.38,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,Web,Austria,5974,6153.22,2987,2987,2987,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,Web,Italy,2530.44,2632.68,1278,1278,1252.44,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,Web,Spain,19786.48,20567.04,9984,9984,9802.48,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,Special,Canada,2945.88,3096.18,1503,1503,1442.88,American Retail Store,19009,North America
2004,Camping Equipment,Tents,Star Peg,Special,Mexico,5856.84,6093.48,2958,2958,2898.84,American Retail Store,19009,North America
2004,Camping Equipment,Tents,Star Peg,Special,China,5554.56,5959.58,2893,2893,2661.56,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Tents,Star Peg,Special,Singapore,3202.64,3366.04,1634,1634,1568.64,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Tents,Star Peg,Mail,United States,3228.12,3392.82,1647,1647,1581.12,American Retail Store,19009,North America
2004,Camping Equipment,Tents,Star Peg,Mail,Korea,4421.26,4694.74,2279,2279,2142.26,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Tents,Star Peg,Mail,Netherlands,5169.78,5378.66,2611,2611,2558.78,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,Mail,France,4611.42,4797.74,2329,2329,2282.42,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,Mail,Spain,1792,1845.76,896,896,896,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,E-mail,Canada,32569.66,34488.52,16742,16742,15827.66,American Retail Store,19009,North America
2004,Camping Equipment,Tents,Star Peg,E-mail,Japan,23511.88,24627.3,11955,11955,11556.88,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Tents,Star Peg,E-mail,Netherlands,3426.08,3600.88,1748,1748,1678.08,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,E-mail,Sweden,4692.6,4882.2,2370,2370,2322.6,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,E-mail,Germany,23278.48,24666.44,11974,11974,11304.48,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,E-mail,Italy,10090.08,10497.76,5096,5096,4994.08,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,E-mail,Spain,1960,2018.8,980,980,980,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,Fax,United States,3710.28,3899.58,1893,1893,1817.28,American Retail Store,19009,North America
2004,Camping Equipment,Tents,Star Peg,Fax,Canada,2698.74,2807.78,1363,1363,1335.74,American Retail Store,19009,North America
2004,Camping Equipment,Tents,Star Peg,Fax,Brazil,6621.3,6868.04,3334,3334,3287.3,American Retail Store,19009,South America
2004,Camping Equipment,Tents,Star Peg,Fax,Japan,5216.66,5459,2650,2650,2566.66,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Tents,Star Peg,Fax,Singapore,3629.92,3815.12,1852,1852,1777.92,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Tents,Star Peg,Fax,Netherlands,3616.2,3800.7,1845,1845,1771.2,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,Fax,Finland,3333.96,3504.06,1701,1701,1632.96,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,Fax,France,2166.12,2253.64,1094,1094,1072.12,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,Fax,United Kingdom,1981.98,2062.06,1001,1001,980.98,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Tents,Star Peg,Fax,Belgium,990.86,990.86,481,481,509.86,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,United States,772032.7,830179.35,552900,9215,219132.7,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,Canada,34266.02,36846.81,24540,409,9726.02,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,Mexico,74815.54,80450.37,53580,893,21235.54,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,Brazil,50435.56,54234.18,36120,602,14315.56,American Retail Store,19009,South America
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,Japan,493966.88,531170.64,353760,5896,140206.88,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,China,83612.44,89909.82,59880,998,23732.44,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,Singapore,188086.1,202252.05,134700,2245,53386.1,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,Netherlands,187583.42,201711.51,134340,2239,53243.42,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,Finland,201909.8,217116.9,144600,2410,57309.8,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,Denmark,107573.52,115675.56,77040,1284,30533.52,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,France,314091.22,337747.41,224940,3749,89151.22,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,United Kingdom,469754.46,505134.63,336420,5607,133334.46,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Telephone,Austria,114862.38,123513.39,82260,1371,32602.38,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,United States,294067.8,316215.9,210600,3510,83467.8,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Mexico,225703.32,242702.46,161640,2694,64063.32,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Korea,310153.56,333513.18,222120,3702,88033.56,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Singapore,145860.98,156846.69,104460,1741,41400.98,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Finland,42308.9,45495.45,30300,505,12008.9,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,France,342660.2,368468.1,245400,4090,97260.2,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Germany,161360.28,173513.34,115560,1926,45800.28,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Belgium,23039.5,24774.75,16500,275,6539.5,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Sales visit,Italy,203082.72,218378.16,145440,2424,57642.72,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,United States,762398,819819,546000,9100,216398,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Canada,211879.62,227837.61,151740,2529,60139.62,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Mexico,63924.14,68738.67,45780,763,18144.14,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Brazil,185824.04,199819.62,133080,2218,52744.04,American Retail Store,19009,South America
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Japan,146363.66,157387.23,104820,1747,41543.66,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Korea,264242.12,284143.86,189240,3154,75002.12,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,China,785605.06,844773.93,562620,9377,222985.06,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Singapore,52697.62,56666.61,37740,629,14957.62,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Netherlands,282589.94,303873.57,202380,3373,80209.94,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Sweden,37449.66,40270.23,26820,447,10629.66,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Finland,301440.44,324143.82,215880,3598,85560.44,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Denmark,226373.56,243423.18,162120,2702,64253.56,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,France,58981.12,63423.36,42240,704,16741.12,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Germany,103468.3,111261.15,74100,1235,29368.3,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,United Kingdom,307472.6,330630.3,220200,3670,87272.6,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Belgium,106568.16,114594.48,76320,1272,30248.16,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Austria,125670,135135,90000,1500,35670,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Web,Spain,323977.26,348378.03,232020,3867,91957.26,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Special,Canada,70207.64,75495.42,50280,838,19927.64,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Special,Mexico,33847.12,36396.36,24240,404,9607.12,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Special,Singapore,94252.5,101351.25,67500,1125,26752.5,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Special,Italy,38706.36,41621.58,27720,462,10986.36,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Mail,United States,44738.52,48108.06,32040,534,12698.52,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Mail,Japan,42560.24,45765.72,30480,508,12080.24,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Mail,Netherlands,41052.2,44144.1,29400,490,11652.2,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Mail,France,57221.74,61531.47,40980,683,16241.74,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Mail,Germany,43565.6,46846.8,31200,520,12365.6,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,E-mail,United States,78920.76,84864.78,56520,942,22400.76,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,E-mail,Canada,423089,454954.5,303000,5050,120089,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,E-mail,Japan,239108.12,257116.86,171240,2854,67868.12,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,E-mail,Korea,57054.18,61351.29,40860,681,16194.18,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,E-mail,Netherlands,53619.2,57657.6,38400,640,15219.2,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,E-mail,Sweden,73056.16,78558.48,52320,872,20736.16,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,E-mail,Germany,396195.62,426035.61,283740,4729,112455.62,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,E-mail,Italy,138991.02,149459.31,99540,1659,39451.02,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,E-mail,Spain,34014.68,36576.54,24360,406,9654.68,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,United States,63086.34,67837.77,45180,753,17906.34,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,Canada,33344.44,35855.82,23880,398,9464.44,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,Brazil,78920.76,84864.78,56520,942,22400.76,American Retail Store,19009,South America
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,Japan,36192.96,38918.88,25920,432,10272.96,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,Singapore,93330.92,100360.26,66840,1114,26490.92,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,Finland,51105.8,54954.9,36600,610,14505.8,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,Germany,72302.14,77747.67,51780,863,20522.14,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,Belgium,12483.22,13423.41,8940,149,3543.22,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator Lite,Fax,Italy,29993.24,32252.22,21480,358,8513.24,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Telephone,United States,968870.75,1130591,662200,7700,306670.75,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator,Telephone,Mexico,26627.25,28631.85,16770,195,9857.25,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator,Telephone,Japan,624588.8,720054.32,421744,4904,202844.8,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator,Telephone,China,257942.95,277361.87,162454,1889,95488.95,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator,Telephone,Netherlands,302185.15,324934.79,190318,2213,111867.15,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Telephone,Finland,224215.1,241094.86,141212,1642,83003.1,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Telephone,Denmark,184184.19,208498.6,122120,1420,62064.19,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Telephone,France,360459.91,398496.62,233404,2714,127055.91,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Telephone,United Kingdom,558874.97,632396.81,370402,4307,188472.97,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Telephone,Austria,164542.75,176930.15,103630,1205,60912.75,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,United States,765609.19,850733.02,498284,5794,267325.19,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,Canada,37551.25,40378.25,23650,275,13901.25,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,Mexico,385229.62,439315.36,257312,2992,127917.62,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,Japan,46700.1,50215.86,29412,342,17288.1,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,Korea,590417.14,673949.7,394740,4590,195677.14,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,Singapore,450425.76,521099.67,305214,3549,145211.76,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,Finland,86685.48,108360.54,63468,738,23217.48,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,France,148976.05,160191.53,93826,1091,55150.05,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,Germany,339277.39,385428.75,225750,2625,113527.39,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,Belgium,43149.8,46398.28,27176,316,15973.8,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Sales visit,Italy,296947.8,344756.84,201928,2348,95019.8,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,United States,833381.07,906528.42,530964,6174,302417.07,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,Canada,365861.28,408040.57,238994,2779,126867.28,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,Mexico,41647.75,44783.15,26230,305,15417.75,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,Brazil,282650.9,318914.76,186792,2172,95858.9,American Retail Store,19009,South America
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,Japan,256066.54,287639.97,168474,1959,87592.54,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,Korea,191443.1,205855.66,120572,1402,70871.1,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,China,920887.04,1043667.64,611288,7108,309599.04,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,Singapore,279654.4,300707.84,176128,2048,103526.4,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,Netherlands,328036.96,379849.21,222482,2587,105554.96,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,Sweden,182464.3,211288.37,123754,1439,58710.3,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,Finland,502536.62,563093.05,329810,3835,172726.62,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,Denmark,91215.4,98082.44,57448,668,33767.4,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,France,207034.54,237277.28,138976,1616,68058.54,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,Germany,296313.5,318621.1,186620,2170,109693.5,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,United Kingdom,478973.63,525357.74,307708,3578,171265.63,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,Belgium,129202.14,144040.23,84366,981,44836.14,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,Austria,118327.56,136698.73,80066,931,38261.56,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,Italy,40828.45,43902.17,25714,299,15114.45,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Web,Spain,427051.63,475582.37,278554,3239,148497.63,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Special,Canada,123577.75,132881.15,77830,905,45747.75,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator,Special,Mexico,79881.75,85895.55,50310,585,29571.75,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator,Special,Japan,43013.25,46251.45,27090,315,15923.25,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator,Special,Singapore,54756.55,58878.83,34486,401,20270.55,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator,Special,Austria,32536.42,40671.91,23822,277,8714.42,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Special,Italy,43013.25,46251.45,27090,315,15923.25,Abc Shoji K.K.,15904,Europe
2004,Camping Equipment,Sleeping Bags,Hibernator,Mail,United States,176422.6,189704.36,111112,1292,65310.6,American Retail Store,19009,North America
2004,Camping Equipment,Sleeping Bags,Hibernator,Mail,Japan,51615.9,55501.74,32508,378,19107.9,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator,Mail,Korea,75375.6,81050.16,47472,552,27903.6,Abc Shoji K.K.,15904,Asia
2004,Camping Equipment,Sleeping Bags,Hibernator,Mail,Netherlands,59126.15,63577.39,37238,433,21888.15,Abc Shoji K.K.,15904,Europe
